loan_amnt,grade,annual_inc,issue_d,loan_status,dti,earliest_cr_line
21000.0,D,150000.0,Dec-2015,Current,13.21,Jun-1988
19325.0,E,62500.0,Dec-2015,Current,19.93,Aug-2002
10950.0,D,28500.0,Dec-2015,Fully Paid,22.44,Jul-2011
5850.0,D,38000.0,Dec-2015,Fully Paid,7.99,Jul-2012
20000.0,C,90000.0,Dec-2015,Charged Off,10.45,May-2004
12575.0,E,66000.0,Dec-2015,Current,32.88,Mar-2006
3000.0,B,61000.0,Dec-2015,Fully Paid,13.9,Jan-2004
10000.0,D,88000.0,Dec-2015,Fully Paid,29.92,Apr-2000
6000.0,C,85000.0,Dec-2015,Fully Paid,32.5,Jan-2000
24000.0,B,85000.0,Dec-2015,Current,10.79,May-1986
10000.0,A,109000.0,Dec-2015,Fully Paid,13.57,Jan-1980
8400.0,B,60000.0,Dec-2015,Fully Paid,13.6,May-2003
10000.0,C,44000.0,Dec-2015,Fully Paid,13.07,Feb-2008
25975.0,B,96600.0,Dec-2015,Fully Paid,35.8,Mar-1998
6000.0,B,50000.0,Dec-2015,Charged Off,38.54,Jul-2003
8000.0,C,59550.0,Dec-2015,Fully Paid,11.25,Dec-2002
3600.0,E,40000.0,Dec-2015,Fully Paid,12.54,Oct-2004
35000.0,C,280000.0,Dec-2015,Charged Off,6.43,Jun-2005
8000.0,A,80000.0,Dec-2015,Fully Paid,10.49,Feb-1997
9500.0,B,21600.0,Dec-2015,Fully Paid,14.61,Sep-1997
2500.0,B,60000.0,Dec-2015,Fully Paid,6.78,Dec-1977
10000.0,B,177000.0,Dec-2015,Charged Off,17.93,Feb-2001
20000.0,B,82000.0,Dec-2015,Charged Off,17.27,Oct-2001
24000.0,B,64800.0,Dec-2015,Fully Paid,20.37,Apr-2002
16000.0,A,64000.0,Dec-2015,Fully Paid,14.72,Aug-1998
16800.0,D,66500.0,Dec-2015,Fully Paid,34.08,Jul-2004
7325.0,D,36000.0,Dec-2015,Fully Paid,16.23,Jan-1999
5075.0,C,18000.0,Dec-2015,Charged Off,26.67,Dec-2003
33000.0,A,70000.0,Dec-2015,Fully Paid,16.27,Jan-1983
10000.0,C,65000.0,Dec-2015,Fully Paid,16.21,Jun-1999
32000.0,B,500000.0,Dec-2015,Fully Paid,9.41,Jun-1998
33600.0,C,135000.0,Dec-2015,Charged Off,22.94,Feb-1997
22400.0,B,275000.0,Dec-2015,Current,8.8,Oct-1995
24000.0,B,80000.0,Dec-2015,Charged Off,16.25,Aug-1996
23500.0,B,172000.0,Dec-2015,Current,13.96,Oct-2001
12800.0,B,74000.0,Dec-2015,Charged Off,19.46,Mar-2007
8800.0,D,20000.0,Dec-2015,Charged Off,36.79,Sep-1987
20000.0,B,40000.0,Dec-2015,Fully Paid,18.87,Sep-2008
11000.0,C,66000.0,Dec-2015,Fully Paid,15.47,Jun-2003
3600.0,D,158000.0,Dec-2015,Charged Off,1.59,Apr-2002
35000.0,C,190000.0,Dec-2015,Fully Paid,34.0,Feb-2001
19200.0,D,88000.0,Dec-2015,Fully Paid,12.51,Apr-1996
10000.0,B,41000.0,Dec-2015,Fully Paid,26.11,May-2006
22000.0,C,76000.0,Dec-2015,Fully Paid,17.74,Dec-2008
9000.0,C,28000.0,Dec-2015,Fully Paid,13.46,Jan-2011
15000.0,A,75519.0,Dec-2015,Fully Paid,8.02,Aug-1977
20000.0,D,70000.0,Dec-2015,Current,14.98,Mar-2001
6000.0,C,35000.0,Dec-2015,Fully Paid,14.33,Oct-1998
18000.0,B,140000.0,Dec-2015,Current,13.62,Oct-1991
9000.0,A,40000.0,Dec-2015,Fully Paid,17.55,Apr-2004
10000.0,C,25000.0,Dec-2015,Fully Paid,3.74,Oct-2009
5000.0,C,15700.0,Dec-2015,Fully Paid,33.99,Oct-2005
6000.0,C,50000.0,Dec-2015,Fully Paid,21.15,Feb-1998
22575.0,C,96300.0,Dec-2015,Fully Paid,39.5,May-1986
5000.0,B,27040.0,Dec-2015,Fully Paid,28.35,Sep-2009
15000.0,C,55000.0,Dec-2015,Fully Paid,11.63,Jul-1994
11400.0,E,30000.0,Dec-2015,Charged Off,36.04,Dec-1999
11400.0,B,76000.0,Dec-2015,Fully Paid,24.43,May-1994
16000.0,E,120000.0,Dec-2015,Fully Paid,10.57,May-2007
33000.0,C,88500.0,Dec-2015,Charged Off,29.63,Jan-2002
10000.0,A,42000.0,Dec-2015,Fully Paid,3.89,Oct-2000
8400.0,D,35000.0,Dec-2015,Fully Paid,39.63,Nov-2000
5000.0,D,80000.0,Dec-2015,Charged Off,7.67,Dec-2001
12000.0,A,55000.0,Dec-2015,Fully Paid,17.93,Jul-2004
15000.0,C,52000.0,Dec-2015,Current,29.61,Apr-1999
16000.0,B,77000.0,Dec-2015,Fully Paid,31.28,Jul-1995
10000.0,C,40000.0,Dec-2015,Fully Paid,32.34,Jun-2008
5500.0,A,60000.0,Dec-2015,Fully Paid,13.86,Mar-2000
6000.0,A,45000.0,Dec-2015,Fully Paid,18.04,May-2004
9000.0,C,175000.0,Dec-2015,Fully Paid,15.31,Oct-1998
5000.0,B,47000.0,Dec-2015,Charged Off,23.75,Jul-2005
3600.0,B,43000.0,Dec-2015,Fully Paid,23.16,Oct-2004
24000.0,C,160000.0,Dec-2015,Current,17.72,Jul-1999
25000.0,A,147000.0,Dec-2015,Fully Paid,24.0,Feb-1989
4000.0,B,38000.0,Dec-2015,Fully Paid,27.83,Sep-1999
18550.0,D,58000.0,Dec-2015,Charged Off,21.62,Jan-2004
7000.0,B,40000.0,Dec-2015,Fully Paid,26.85,Feb-2010
30000.0,E,110000.0,Dec-2015,Fully Paid,13.89,May-1993
4750.0,C,13200.0,Dec-2015,Fully Paid,29.64,Sep-1983
7425.0,C,37000.0,Dec-2015,Fully Paid,25.69,Dec-1997
3475.0,E,29000.0,Dec-2015,Fully Paid,22.85,Aug-2005
15000.0,F,43300.0,Dec-2015,Charged Off,14.48,Oct-1998
24000.0,B,107000.0,Dec-2015,Current,32.17,Jul-2002
22625.0,C,75000.0,Dec-2015,Current,28.66,Aug-2005
10000.0,D,35000.0,Dec-2015,Fully Paid,10.37,Mar-2005
23000.0,C,57000.0,Dec-2015,Fully Paid,32.69,Aug-2005
6000.0,A,73000.0,Dec-2015,Fully Paid,7.89,Jul-1998
11100.0,G,150000.0,Dec-2015,Current,3.02,Feb-2009
25000.0,C,55000.0,Dec-2015,Charged Off,22.87,Feb-2006
19650.0,C,58000.0,Dec-2015,Fully Paid,21.99,Oct-1996
20000.0,B,69000.0,Dec-2015,Fully Paid,8.3,Oct-1999
9625.0,A,20664.0,Dec-2015,Fully Paid,32.4,Feb-2007
15000.0,D,54000.0,Dec-2015,Charged Off,23.87,Oct-1998
23100.0,B,51200.0,Dec-2015,Fully Paid,33.97,Oct-2002
10000.0,D,65710.0,Dec-2015,Current,10.65,Aug-2011
35000.0,A,87000.0,Dec-2015,Fully Paid,8.39,Jul-1991
6750.0,D,100000.0,Dec-2015,Charged Off,7.69,Jan-2005
20000.0,A,59000.0,Dec-2015,Fully Paid,27.32,Dec-2007
9800.0,B,51250.0,Dec-2015,Fully Paid,12.18,Aug-2006
3250.0,E,70000.0,Dec-2015,Fully Paid,9.36,Jun-2005
4800.0,C,50000.0,Dec-2015,Charged Off,20.36,Nov-2005
8000.0,A,105000.0,Dec-2015,Fully Paid,15.21,Apr-1994
7000.0,B,72000.0,Dec-2015,Fully Paid,13.18,Jan-1997
15000.0,A,70000.0,Dec-2015,Fully Paid,10.78,Sep-1994
35000.0,D,100000.0,Dec-2015,Charged Off,33.79,Dec-1989
35000.0,D,75000.0,Dec-2015,Charged Off,22.16,Nov-2008
24000.0,A,96000.0,Dec-2015,Fully Paid,14.53,Jun-1988
6300.0,A,45000.0,Dec-2015,Fully Paid,10.8,May-2004
20000.0,C,55000.0,Dec-2015,Current,37.81,Jun-1997
15000.0,C,65000.0,Dec-2015,Fully Paid,25.81,Aug-2005
23000.0,A,108000.0,Dec-2015,Current,20.73,Jan-2004
7000.0,B,50000.0,Dec-2015,Fully Paid,7.35,Jun-2000
5000.0,A,125000.0,Dec-2015,Fully Paid,22.21,Jun-2000
30000.0,E,73000.0,Dec-2015,Charged Off,17.01,Aug-1998
13625.0,C,31000.0,Dec-2015,Fully Paid,18.51,Jul-1997
18075.0,D,75000.0,Dec-2015,Fully Paid,37.23,Jan-2001
10000.0,E,62000.0,Dec-2015,Charged Off,20.48,Aug-2004
7000.0,B,50400.0,Dec-2015,Fully Paid,30.45,Feb-2001
30200.0,B,300000.0,Dec-2015,Current,12.46,Apr-1997
20000.0,A,103000.0,Dec-2015,Fully Paid,18.91,Apr-1972
18000.0,B,67000.0,Dec-2015,Fully Paid,20.47,Apr-2004
14000.0,B,86000.0,Dec-2015,Charged Off,20.82,Oct-1994
5000.0,C,60000.0,Dec-2015,Fully Paid,25.76,Nov-2004
5600.0,C,75000.0,Dec-2015,Fully Paid,34.93,May-2000
32300.0,E,85000.0,Dec-2015,Current,10.84,Aug-1997
8125.0,C,69000.0,Dec-2015,Fully Paid,24.54,Nov-2007
10350.0,C,40000.0,Dec-2015,Charged Off,17.64,Feb-2004
15000.0,C,80000.0,Dec-2015,Fully Paid,17.49,Jan-2005
10000.0,A,90000.0,Dec-2015,Fully Paid,20.79,Oct-1996
7775.0,D,20000.0,Dec-2015,Fully Paid,32.47,Jul-2000
14000.0,A,45000.0,Dec-2015,Fully Paid,26.64,Jul-2001
6000.0,B,50000.0,Dec-2015,Charged Off,13.42,Apr-1997
30000.0,C,80000.0,Dec-2015,Fully Paid,36.05,Aug-2002
9500.0,B,95000.0,Dec-2015,Charged Off,9.36,Aug-1991
15000.0,A,50000.0,Dec-2015,Fully Paid,12.77,Dec-1989
25225.0,C,198400.0,Dec-2015,Current,9.54,Feb-2001
11000.0,C,50000.0,Dec-2015,Fully Paid,18.77,Mar-1998
10000.0,B,40600.0,Dec-2015,Fully Paid,15.4,Jan-1989
3500.0,A,135000.0,Dec-2015,Fully Paid,4.03,Sep-2000
14400.0,B,70000.0,Dec-2015,Fully Paid,16.89,Jun-2004
10000.0,A,153000.0,Dec-2015,Fully Paid,19.95,Apr-1997
3100.0,D,33000.0,Dec-2015,Fully Paid,13.85,May-2004
12000.0,C,108000.0,Dec-2015,Fully Paid,12.91,Aug-2005
8000.0,B,70000.0,Dec-2015,Fully Paid,15.4,Nov-1998
7500.0,C,75000.0,Dec-2015,Fully Paid,15.44,Aug-2008
27200.0,A,122000.0,Dec-2015,Current,11.57,Apr-1988
16000.0,E,35000.0,Dec-2015,Fully Paid,22.64,Sep-2007
24000.0,E,90000.0,Dec-2015,Fully Paid,13.01,Dec-2002
24000.0,C,171000.0,Dec-2015,Charged Off,8.98,Nov-1991
35000.0,D,120000.0,Dec-2015,Current,9.22,Dec-1994
8525.0,D,36000.0,Dec-2015,Charged Off,39.37,Jul-2009
30800.0,D,70000.0,Dec-2015,Charged Off,15.73,Nov-1990
24000.0,E,50000.0,Dec-2015,Fully Paid,39.63,Sep-2002
19800.0,D,45000.0,Dec-2015,Fully Paid,20.77,Feb-1996
2400.0,B,38946.0,Dec-2015,Fully Paid,5.24,Mar-2004
6025.0,C,90000.0,Dec-2015,Fully Paid,38.4,May-1991
5000.0,D,16000.0,Dec-2015,Fully Paid,20.86,Aug-2010
12000.0,B,58000.0,Dec-2015,Fully Paid,19.1,Nov-1984
18000.0,A,82234.0,Dec-2015,Fully Paid,31.29,Nov-1999
7000.0,A,133000.0,Dec-2015,Fully Paid,3.41,Mar-1990
10000.0,B,62000.0,Dec-2015,Charged Off,9.69,Oct-1986
24425.0,D,50900.0,Dec-2015,Current,3.44,Sep-1991
10000.0,A,125000.0,Dec-2015,Fully Paid,11.51,Oct-1992
25000.0,A,90000.0,Dec-2015,Fully Paid,26.73,Feb-1998
10000.0,B,31000.0,Dec-2015,Charged Off,23.62,Oct-2003
6000.0,B,51000.0,Dec-2015,Fully Paid,21.93,Jan-2004
10000.0,B,55000.0,Dec-2015,Fully Paid,8.23,May-1996
22400.0,B,59000.0,Dec-2015,Fully Paid,13.89,Aug-1999
4000.0,C,96000.0,Dec-2015,Fully Paid,11.31,Jul-2008
35000.0,B,85000.0,Dec-2015,Fully Paid,9.77,Feb-2001
24000.0,B,85000.0,Dec-2015,Current,15.14,Sep-1963
24000.0,C,52000.0,Dec-2015,Current,13.71,Jun-1994
4600.0,C,96000.0,Dec-2015,Fully Paid,7.45,Apr-1995
31850.0,E,58000.0,Dec-2015,Current,13.14,Aug-2000
4000.0,B,60000.0,Dec-2015,Fully Paid,27.62,Jan-2005
7000.0,C,75000.0,Dec-2015,Fully Paid,20.24,Oct-1995
10000.0,C,65000.0,Dec-2015,Fully Paid,16.43,Nov-1992
15275.0,E,63000.0,Dec-2015,Current,23.39,Nov-2004
1600.0,C,60000.0,Dec-2015,Fully Paid,32.2,Jun-2005
5500.0,B,51000.0,Dec-2015,Fully Paid,18.47,Mar-2012
16200.0,B,36000.0,Dec-2015,Fully Paid,26.67,Jul-1998
9000.0,C,26000.0,Dec-2015,Fully Paid,32.13,Aug-2008
18000.0,A,80000.0,Dec-2015,Fully Paid,13.28,Feb-1996
9550.0,D,39000.0,Dec-2015,Fully Paid,11.14,Jun-2005
24000.0,A,80000.0,Dec-2015,Fully Paid,17.31,Jul-1991
35000.0,C,148000.0,Dec-2015,Fully Paid,9.86,Aug-1994
25000.0,C,80000.0,Dec-2015,Fully Paid,23.82,Jul-2003
16500.0,B,95000.0,Dec-2015,Fully Paid,23.29,Apr-1977
9500.0,A,28000.0,Dec-2015,Fully Paid,14.52,Apr-1983
26550.0,D,68100.0,Dec-2015,Fully Paid,26.36,Apr-1980
23150.0,D,75000.0,Dec-2015,Fully Paid,17.82,Oct-1996
35000.0,E,105000.0,Dec-2015,Fully Paid,35.18,Jan-1993
1400.0,C,49000.0,Dec-2015,Fully Paid,25.07,Aug-2004
16075.0,D,33500.0,Dec-2015,Charged Off,3.38,Mar-1984
6450.0,A,68000.0,Dec-2015,Fully Paid,21.96,May-1994
12000.0,C,70000.0,Dec-2015,Charged Off,24.86,Apr-2001
10000.0,E,46000.0,Dec-2015,Late (31-120 days),28.25,Jul-2010
12000.0,B,60000.0,Dec-2015,Fully Paid,4.4,Feb-1994
8000.0,A,45000.0,Dec-2015,Fully Paid,37.95,Jan-1995
35000.0,B,130000.0,Dec-2015,Fully Paid,25.81,Nov-2006
13500.0,E,27000.0,Dec-2015,Late (31-120 days),28.67,Jun-2006
24000.0,B,106080.0,Dec-2015,Fully Paid,11.04,Mar-1987
18000.0,C,52800.0,Dec-2015,Fully Paid,31.82,Jan-1999
15000.0,D,70000.0,Dec-2015,Fully Paid,24.6,Apr-1997
12300.0,C,56000.0,Dec-2015,Fully Paid,15.84,Nov-1992
6000.0,A,40000.0,Dec-2015,Fully Paid,7.68,Oct-1994
11500.0,C,38393.0,Dec-2015,Fully Paid,9.91,Dec-1992
28000.0,A,105000.0,Dec-2015,Fully Paid,23.67,Sep-1994
4200.0,C,30000.0,Dec-2015,Fully Paid,24.24,Oct-2003
3500.0,A,50000.0,Dec-2015,Fully Paid,9.34,Aug-1998
24000.0,C,203000.0,Dec-2015,Fully Paid,11.88,May-1998
30000.0,A,94000.0,Dec-2015,Fully Paid,29.31,Aug-1985
1000.0,C,120000.0,Dec-2015,Fully Paid,20.34,Feb-2006
9000.0,A,150000.0,Dec-2015,Fully Paid,8.2,Apr-2006
18000.0,B,50147.0,Dec-2015,Fully Paid,13.28,Jul-1990
10000.0,C,25000.0,Dec-2015,Fully Paid,19.64,Dec-1999
15000.0,B,120000.0,Dec-2015,Current,15.69,Jul-1997
19875.0,B,55000.0,Dec-2015,Fully Paid,30.05,Jun-1996
30000.0,D,92000.0,Dec-2015,Fully Paid,20.66,Jan-2002
4200.0,C,45000.0,Dec-2015,Fully Paid,17.6,Apr-2003
27200.0,A,102300.0,Dec-2015,Current,24.87,Jun-2002
29900.0,C,65000.0,Dec-2015,Fully Paid,23.2,Mar-2000
35000.0,D,285000.0,Dec-2015,Current,13.72,Jun-1970
12000.0,D,81000.0,Dec-2015,Charged Off,27.78,Aug-1993
24000.0,B,75000.0,Dec-2015,Charged Off,24.56,May-2003
15000.0,B,54000.0,Dec-2015,Fully Paid,19.42,Dec-2006
10000.0,B,73000.0,Dec-2015,Fully Paid,2.76,Sep-1997
5000.0,C,48972.0,Dec-2015,Fully Paid,25.09,Mar-1998
13200.0,B,30000.0,Dec-2015,Fully Paid,19.28,Mar-2007
35000.0,D,50000.0,Dec-2015,Fully Paid,35.17,Sep-2003
30650.0,E,73000.0,Dec-2015,Fully Paid,29.13,Sep-1985
18850.0,G,62000.0,Dec-2015,Fully Paid,20.44,Nov-2003
9000.0,A,70000.0,Dec-2015,Fully Paid,27.7,Jul-1992
3800.0,C,25196.0,Dec-2015,Fully Paid,10.62,Feb-2007
27000.0,C,90000.0,Dec-2015,Fully Paid,18.11,Feb-1998
17375.0,D,48266.0,Dec-2015,Charged Off,10.12,May-1987
19200.0,C,115000.0,Dec-2015,Fully Paid,24.11,Sep-2011
15000.0,C,36000.0,Dec-2015,Current,20.3,Mar-2004
11000.0,B,55000.0,Dec-2015,Fully Paid,20.27,Dec-1986
9600.0,B,45000.0,Dec-2015,Fully Paid,11.2,Feb-2006
35000.0,B,120000.0,Dec-2015,Fully Paid,18.79,Oct-2001
25225.0,B,294000.0,Dec-2015,Current,11.77,Jun-1987
1400.0,B,83000.0,Dec-2015,Fully Paid,17.03,Apr-2005
6650.0,B,18500.0,Dec-2015,Fully Paid,7.38,Jul-2003
6000.0,C,51000.0,Dec-2015,Fully Paid,6.68,Mar-2006
30000.0,B,70000.0,Dec-2015,Fully Paid,15.11,May-1987
10000.0,B,87000.0,Dec-2015,Fully Paid,12.23,Jun-2001
12000.0,A,87319.0,Dec-2015,Fully Paid,21.55,Oct-1979
15000.0,B,110000.0,Dec-2015,Fully Paid,19.9,Jan-1997
30000.0,C,77300.0,Dec-2015,Fully Paid,2.87,May-1997
25000.0,A,80000.0,Dec-2015,Charged Off,19.44,Oct-2001
16000.0,A,100000.0,Dec-2015,Fully Paid,23.62,Sep-2004
28000.0,C,60000.0,Dec-2015,Current,14.55,May-2003
14000.0,C,62434.0,Dec-2015,Charged Off,18.22,Jun-1998
12000.0,B,62000.0,Dec-2015,Fully Paid,8.69,Jan-2006
10000.0,E,65000.0,Dec-2015,Charged Off,13.81,Jan-2005
25000.0,A,102500.0,Dec-2015,Fully Paid,11.92,Feb-1995
6000.0,B,55000.0,Dec-2015,Charged Off,16.02,Feb-1999
19200.0,B,50000.0,Dec-2015,Current,19.92,Oct-1995
20000.0,A,103000.0,Dec-2015,Fully Paid,12.27,Jan-1991
11000.0,B,70000.0,Dec-2015,Late (31-120 days),35.28,Sep-2000
15000.0,B,65000.0,Dec-2015,Fully Paid,23.5,Feb-2008
24000.0,C,75000.0,Dec-2015,Fully Paid,25.42,Feb-2000
6400.0,B,52000.0,Dec-2015,Fully Paid,23.68,May-1998
10000.0,A,52000.0,Dec-2015,Fully Paid,3.0,Feb-1993
7000.0,A,74976.0,Dec-2015,Fully Paid,15.84,Jan-2011
20000.0,B,50000.0,Dec-2015,Fully Paid,17.16,Aug-1991
12000.0,B,65000.0,Dec-2015,Current,16.95,Sep-1995
25000.0,A,280000.0,Dec-2015,Fully Paid,6.25,Dec-1997
4500.0,A,84500.0,Dec-2015,Fully Paid,6.93,Dec-1996
18700.0,E,52000.0,Dec-2015,Charged Off,21.62,Mar-2001
25000.0,D,80000.0,Dec-2015,Fully Paid,28.8,May-1998
12000.0,C,26112.0,Dec-2015,Current,35.71,Jul-1993
8400.0,D,42000.0,Dec-2015,Fully Paid,31.04,Jan-2010
3500.0,B,40000.0,Dec-2015,Fully Paid,16.74,Sep-2002
18000.0,D,85000.0,Dec-2015,Fully Paid,9.81,Jun-1993
30000.0,A,103000.0,Dec-2015,Fully Paid,13.11,Mar-1996
11000.0,A,53000.0,Dec-2015,Fully Paid,11.39,Aug-1995
1200.0,B,49000.0,Dec-2015,Fully Paid,1.22,Dec-2007
12000.0,E,40000.0,Dec-2015,Current,6.48,Dec-2004
11000.0,B,40000.0,Dec-2015,Fully Paid,9.93,Oct-2005
25200.0,C,74000.0,Dec-2015,Fully Paid,19.22,Oct-1997
1000.0,B,26000.0,Dec-2015,Fully Paid,7.99,Jul-1997
15000.0,E,45555.0,Dec-2015,Current,23.39,Jun-2001
6400.0,B,80000.0,Dec-2015,Fully Paid,12.83,Sep-2000
8000.0,D,60000.0,Dec-2015,Charged Off,12.24,Mar-2005
6000.0,C,50000.0,Dec-2015,Fully Paid,21.63,Sep-1996
16000.0,B,95000.0,Dec-2015,Fully Paid,18.6,Jul-1990
20000.0,A,100000.0,Dec-2015,Fully Paid,13.32,Apr-1995
19200.0,D,55000.0,Dec-2015,Current,23.15,Oct-2003
30000.0,B,176000.0,Dec-2015,Fully Paid,5.47,Feb-1996
8000.0,C,35000.0,Dec-2015,Fully Paid,20.34,Jan-2007
12000.0,A,99905.0,Dec-2015,Fully Paid,22.07,Mar-1999
5625.0,D,100000.0,Dec-2015,Fully Paid,25.56,Jun-1991
24000.0,A,230000.0,Dec-2015,Fully Paid,14.62,Nov-2001
3600.0,C,24000.0,Dec-2015,Fully Paid,8.15,Sep-2004
12000.0,B,250000.0,Dec-2015,Fully Paid,1.59,Jul-2012
20000.0,D,75000.0,Dec-2015,Charged Off,35.92,Jul-2001
17000.0,B,47500.0,Dec-2015,Fully Paid,18.06,Feb-1993
10000.0,A,55000.0,Dec-2015,Fully Paid,12.2,Oct-1998
16000.0,A,125000.0,Dec-2015,Fully Paid,12.71,Jan-2006
10000.0,C,23400.0,Dec-2015,Charged Off,34.56,Jul-2006
9600.0,B,45508.0,Dec-2015,Fully Paid,38.53,Apr-1993
14825.0,C,46800.0,Dec-2015,Current,23.87,Mar-2003
35000.0,C,78000.0,Dec-2015,Fully Paid,20.63,Aug-2006
28000.0,A,300000.0,Dec-2015,Fully Paid,7.13,May-1996
20000.0,A,70000.0,Dec-2015,Fully Paid,22.42,Jun-1998
14000.0,B,114000.0,Dec-2015,Current,3.4,Feb-1984
15000.0,A,69214.5,Dec-2015,Fully Paid,17.44,Dec-2002
10000.0,B,140000.0,Dec-2015,Current,21.91,Feb-2001
16250.0,B,56000.0,Dec-2015,Current,18.31,Sep-1995
3000.0,C,20000.0,Dec-2015,Fully Paid,23.65,Apr-2012
6200.0,C,42000.0,Dec-2015,Fully Paid,27.46,Aug-2009
6000.0,B,55000.0,Dec-2015,Fully Paid,33.25,Sep-1998
7500.0,E,61000.0,Dec-2015,Charged Off,18.24,Oct-2007
24000.0,C,175000.0,Dec-2015,Fully Paid,10.67,Jun-1997
35000.0,C,115000.0,Dec-2015,Fully Paid,12.9,Oct-1989
15000.0,B,66000.0,Dec-2015,Fully Paid,31.88,Nov-2005
5650.0,B,50000.0,Dec-2015,Fully Paid,21.6,Oct-2004
1750.0,C,44156.0,Dec-2015,Charged Off,13.37,Oct-2005
6000.0,D,26400.0,Dec-2015,Charged Off,36.04,Sep-2005
3000.0,B,32500.0,Dec-2015,Fully Paid,14.19,Mar-1986
30000.0,B,100000.0,Dec-2015,Fully Paid,19.47,Sep-2004
35000.0,C,120000.0,Dec-2015,Charged Off,26.94,Jun-2000
22400.0,C,100000.0,Dec-2015,Fully Paid,11.8,Jul-1999
10500.0,B,32000.0,Dec-2015,Fully Paid,37.4,Sep-1996
9000.0,A,36180.0,Dec-2015,Fully Paid,23.88,Jun-1989
14700.0,D,35000.0,Dec-2015,Fully Paid,31.31,Dec-2005
14000.0,A,175000.0,Dec-2015,Fully Paid,5.79,Jan-2004
8150.0,E,30000.0,Dec-2015,Fully Paid,28.28,Jun-2004
7925.0,C,70000.0,Dec-2015,Charged Off,23.93,Apr-2002
8800.0,E,60507.0,Dec-2015,Fully Paid,18.39,Jul-2002
21000.0,B,135000.0,Dec-2015,Current,25.46,Feb-1996
16800.0,B,40000.0,Dec-2015,Fully Paid,13.83,Dec-1989
1500.0,C,40000.0,Dec-2015,Fully Paid,10.66,Jan-2003
25000.0,B,56000.0,Dec-2015,Current,10.76,Mar-1977
20000.0,A,110000.0,Dec-2015,Fully Paid,19.21,Mar-2001
3600.0,E,25000.0,Dec-2015,Charged Off,24.58,Feb-2012
31600.0,B,125000.0,Dec-2015,Fully Paid,17.61,Sep-2000
27800.0,B,61000.0,Dec-2015,Fully Paid,12.63,Aug-1992
6500.0,D,39582.0,Dec-2015,Fully Paid,20.04,Aug-1987
5000.0,A,65000.0,Dec-2015,Fully Paid,30.67,Jan-1988
16450.0,C,34320.0,Dec-2015,Charged Off,19.09,Jan-2009
12600.0,C,40000.0,Dec-2015,Current,23.61,Aug-2009
28000.0,B,306000.0,Dec-2015,Fully Paid,11.29,Feb-1983
9000.0,D,150000.0,Dec-2015,Fully Paid,13.4,Aug-2003
19000.0,C,38000.0,Dec-2015,Fully Paid,23.78,Nov-1999
12000.0,A,170000.0,Dec-2015,Fully Paid,10.85,Nov-1995
6650.0,D,81000.0,Dec-2015,Charged Off,11.45,Sep-1991
20000.0,C,55000.0,Dec-2015,Fully Paid,21.65,Nov-1998
6000.0,D,95000.0,Dec-2015,Charged Off,16.76,Jun-2001
10000.0,B,102000.0,Dec-2015,Fully Paid,18.38,Sep-1990
13000.0,B,38000.0,Dec-2015,Fully Paid,14.28,Dec-2007
30000.0,C,82000.0,Dec-2015,Charged Off,31.54,Dec-2001
12000.0,A,145000.0,Dec-2015,Fully Paid,27.81,Feb-1982
12000.0,C,48000.0,Dec-2015,Current,8.3,Aug-1998
15300.0,G,45000.0,Dec-2015,Fully Paid,14.91,Aug-1998
1000.0,B,47000.0,Dec-2015,Fully Paid,13.53,Jul-1992
18100.0,D,95000.0,Dec-2015,Current,6.99,Jun-2002
35000.0,A,220000.0,Dec-2015,Fully Paid,13.6,Sep-1995
6025.0,C,66000.0,Dec-2015,Fully Paid,9.64,Jan-2008
30000.0,B,120000.0,Dec-2015,Fully Paid,16.47,Jan-2004
10000.0,C,30000.0,Dec-2015,Fully Paid,25.48,Jun-2012
3600.0,C,32000.0,Dec-2015,Fully Paid,23.17,Nov-2010
10000.0,A,45000.0,Dec-2015,Fully Paid,13.76,Nov-2002
20000.0,E,50000.0,Dec-2015,Charged Off,25.92,Feb-1992
16000.0,B,40000.0,Dec-2015,Charged Off,31.14,Aug-2003
6500.0,A,37500.0,Dec-2015,Fully Paid,29.95,Sep-1988
10000.0,B,35000.0,Dec-2015,Fully Paid,8.68,Nov-2003
14900.0,B,55000.0,Dec-2015,Fully Paid,19.83,Sep-2001
18000.0,C,86000.0,Dec-2015,Fully Paid,24.5,Nov-1990
16500.0,B,70400.0,Dec-2015,Fully Paid,12.89,Apr-2001
32000.0,B,150000.0,Dec-2015,Current,21.46,May-1996
1125.0,D,3800.0,Dec-2015,Fully Paid,34.81,Jul-1984
22500.0,E,45000.0,Dec-2015,Current,21.55,Jul-2004
9600.0,B,54000.0,Dec-2015,Fully Paid,23.09,Feb-2004
18000.0,B,68000.0,Dec-2015,Current,33.66,May-2003
18000.0,C,50000.0,Dec-2015,Fully Paid,20.4,Nov-2004
10000.0,B,43000.0,Dec-2015,Fully Paid,31.34,Oct-2007
2500.0,A,81500.0,Dec-2015,Fully Paid,19.32,Mar-2002
6000.0,B,22000.0,Dec-2015,Fully Paid,32.95,Jan-2001
24000.0,B,105000.0,Dec-2015,Current,8.96,Sep-2002
15000.0,B,108000.0,Dec-2015,Fully Paid,5.87,Feb-2004
18000.0,C,62000.0,Dec-2015,Current,19.8,Dec-2003
28000.0,C,92281.0,Dec-2015,Current,20.1,Oct-1999
